wikiStats|ja

redirects|6545
r|Template:Country data Tahiti|Template:Country data French Polynesia
r|Template:深セン地下鉄塩田線|Template:深セン地下鉄8号線
r|Template:Sahara conflict|Template:西サハラ問題
r|Template:UEFA欧州選手権2000ベルギー代表|Template:UEFA EURO 2000ベルギー代表
r|Template:Country data TUR|Template:Country data Turkey
r|Template:Test5cip|Template:Sockblock-ip
r|Template:バレーボール全日本女子06世|Template:2006年バレーボール世界選手権全日本女子
r|Template:Cite AV media|Template:Cite video
r|Template:UEFA欧州選手権2004ドイツ代表|Template:UEFA EURO 2004ドイツ代表
r|Template:ゴールデングローブ賞 作品賞 (ミュージカル・コメディ部門) 1961-1980|Template:ゴールデングローブ賞 作品賞 (ミュージカル・コメディ部門)
r|Template:Country data アゼルバイジャン・ソビエト社会主義共和国|Template:Country data Azerbaijan SSR
r|Template:IAAFワールドアスレチックファイナル男子200m優勝者|Template:ワールドアスレチックファイナル男子200m優勝者
r|Template:2009 ラグビー・ワールドカップセブンズ日本代表|Template:ラグビーワールドカップ・セブンズ2009 男子7人制日本代表
r|Template:Location map Ottawa|Template:Location map Canada Ottawa
r|Template:週刊ヤングジャンプ掲載中|Template:週刊ヤングジャンプ連載中
r|Template:Country data VEN|Template:Country data Venezuela
r|Template:Cite Journal|Template:Cite journal
r|Template:Country data CH|Template:Country data Switzerland
r|Template:Cot|Template:Collapse top
r|Template:VU|Template:Vulnerable
r|Template:IOM|Template:IMN
r|Template:権限申請/sig2|Template:管理者への立候補/sig2
r|Template:UEFA欧州選手権2000デンマーク代表|Template:UEFA EURO 2000デンマーク代表
r|Template:Lowercase title|Template:小文字
r|Template:Country data ZAM|Template:Country data Zambia
r|Template:スタートレックに登場した種族|Template:Infobox スタートレックに登場した種族
r|Template:Testf|Template:サッカー選手
r|Template:Country data CUB|Template:Country data Cuba
r|Template:Country data CSK|Template:Country data Czechoslovakia
r|Template:Infobox racing car|Template:レーシングカー
r|Template:Mapplot/doc|Template:Mapplot Japan/doc
r|Template:各年の朝鮮民主主義人民共和国ヘッダ|Template:各年の国際ヘッダ
r|Template:Country alias The Netherlands|Template:Country alias Netherlands
r|Template:Location map France Auvergne|Template:Location map Auvergne
r|Template:Kuomintang/meta/color|Template:Chinese Nationalist Party/meta/color
r|Template:Navboxes colour|Template:Navboxes
r|Template:Country data ウェールズ|Template:Country data Wales
r|Template:ワールドベースボールクラシック|Template:ワールド・ベースボール・クラシック
r|Template:パルマFCのメンバー|Template:SSDパルマ・カルチョ1913のメンバー
r|Template:IBDB title|Template:Ibdb title
r|Template:バレーボール全日本女子2010世|Template:2010年バレーボール世界選手権全日本女子
r|Template:Cerebral cortex|Template:終脳
r|Template:Gnis3|Template:GNIS 3
r|Template:Country data Simane|Template:Country data Shimane Prefecture
r|Template:Babel-21|Template:Babel
r|Template:NHKテーマソング|Template:NHKオリンピックテーマソング
r|Template:日立電線ブルドッグス|Template:日立金属ブルドッグス
r|Template:Soft redirect|Template:Softredirect
r|Template:ハマースミス&シティー線経路図|Template:ハマースミス&シティー線
r|Template:UEFA欧州選手権2004クロアチア代表|Template:UEFA EURO 2004クロアチア代表
r|Template:ベトナム鉄道南北線|Template:南北線 (ベトナム)
r|Template:Infobox Writer|Template:Infobox 作家
r|Template:For step/call4/0|Template:For step/call4
r|Template:Location map France Bretagne|Template:Location map Bretagne
r|Template:2015 ラグビーワールドカップ・予選/Americas/Round3B|Template:ラグビーワールドカップ2015・予選/Americas/Round3B
r|Template:Infobox diffuse nebula|Template:Diffuse nebula
r|Template:Stnlnk|Template:Sta
r|Template:チェルシーのメンバー|Template:チェルシーFCのメンバー
r|Template:青蔵鉄道|Template:青蔵線
r|Template:Infobox Algorithm|Template:Infobox algorithm
r|Template:Country data オーストリア|Template:Country data Austria
r|Template:ドックランズ・ライト・レールウェイ|Template:ドックランズ・ライト・レイルウェイ
r|Template:Country data アメリカ連合国|Template:Country data Confederate States of America
r|Template:バレーボール全日本男子00オリンピック世界最終予選|Template:2000年オリンピックバレーボール世界最終予選全日本男子
r|Template:HRVmb|Template:CROmb
r|Template:ATPマスターズシリーズ|Template:ATPワールドツアー・マスターズ1000
r|Template:Country data Ibaraki Prefecture|Template:Country data 茨城県
r|Template:Country data NER|Template:Country data Niger
r|Template:Cite pmid/15282102|Template:Cite doi/10.1016.2Fj.jchromb.2004.06.015
r|Template:Ca-stub|Template:CND-stub
r|Template:YouTube user|Template:YouTube channel
r|Template:Is subpage namespace|Template:Ns has subpages
r|Template:Country alias ZWE|Template:Country alias Zimbabwe
r|Template:Country data クールラント・ゼムガレン公国|Template:Country data Courland
r|Template:ジョニー・トー監督作品|Template:ジョニー・トー
r|Template:Infobox clergy|Template:Infobox Christian leader
r|Template:7U型駆逐艦|Template:7型駆逐艦
r|Template:ロサンゼルス・レイカーズ 2008-2009NBA優勝|Template:ロサンゼルス・レイカーズ 2008-09NBA優勝
r|Template:User OS:User ReactOS|Template:User OS:ReactOS
r|Template:Official/doc|Template:Official website/doc
r|Template:Request quote|Template:Request quotation
r|Template:Country data ISR|Template:Country data Israel
r|Template:Country data ジャージー|Template:Country data Jersey
r|Template:ROM1881f|Template:ROU1881f
r|Template:竜王戦1組 (将棋)|Template:将棋竜王戦
r|Template:サッカー欧州選手権1996ポルトガル代表|Template:UEFA EURO '96ポルトガル代表
r|Template:Uta-Net Song|Template:歌ネット
r|Template:Law-JP|Template:Law
r|Template:Country data サンマルタン|Template:Country data Saint Martin
r|Template:サッカー欧州選手権2000フランス代表|Template:UEFA EURO 2000フランス代表
r|Template:バイエルン放送交響楽団主席指揮者|Template:バイエルン放送交響楽団首席指揮者
r|Template:ROM1947|Template:ROM1948
r|Template:大相撲関取力士|Template:大相撲関取
r|Template:SLベンフィカ歴代監督|Template:ベンフィカ歴代監督
r|Template:ロールス・ロイス (戦前)|Template:ロールス・ロイス車種年表 (戦前)
r|Template:編集案内|Template:Navibox 編集案内
r|Template:パルム・ドール 1960-1979|Template:パルム・ドール
r|Template:User iCab|Template:User browser:iCab
r|Template:Location map Kent|Template:Location map United Kingdom Kent
r|Template:Country data Iwate|Template:Country data 岩手県
r|Template:Country data JEY|Template:Country data Jersey
r|Template:Food stub|Template:Food-stub
r|Template:OASA Metro color|Template:OASA color
r|Template:Country data アンギラ|Template:Country data Anguilla
r|Template:IPA-hak|Template:IPA-all
r|Template:Booland|Template:Both
r|Template:ヴェネツィア国際映画祭 男優賞 1970-1989|Template:ヴェネツィア国際映画祭 男優賞
r|Template:Country data 南アフリカ|Template:Country data South Africa
r|Template:Infobox NFL PlayerCoach|Template:Infobox NFL coach
r|Template:Location map West Midlands|Template:Location map United Kingdom West Midlands
r|Template:深セン地下鉄西麗線|Template:深セン地下鉄7号線
r|Template:For step/call2/1|Template:For step/call2
r|Template:URYf|Template:URUf
r|Template:Ca|Template:Ca icon
r|Template:GUI|Template:GIN
r|Template:U.S. Representative box|Template:USRepSuccessionBox
r|Template:Cite News|Template:Cite news
r|Template:TLS-RL/doc|Template:TLS-RL/sandbox
r|Template:Country data モンテネグロ|Template:Country data Montenegro
r|Template:VNMf|Template:VIEf
r|Template:バレーボールトルコ女子06世|Template:2006年バレーボール世界選手権トルコ女子代表
r|Template:UEFA欧州選手権2012ポルトガル代表|Template:UEFA EURO 2012ポルトガル代表
r|Template:Country data ウルグアイ|Template:Country data Uruguay
r|Template:External links|Template:外部リンクの注意
r|Template:Auy|Template:AUY
r|Template:ディナモ・モスクワのメンバー|Template:FCディナモ・モスクワのメンバー
r|Template:バレーボールイタリア男子代表00オ|Template:2000年オリンピックバレーボールイタリア男子代表
r|Template:Championshiptitle暫2|Template:Championshiptitle暫定王座2
r|Template:Rugby kit|Template:Football kit
r|Template:Cite pmid/18294624|Template:Cite doi/10.1016.2Fj.carres.2008.01.020
r|Template:Convert/knot|Template:Convert/kn
r|Template:S-line/LIRR left/ウエストヘムステッド|Template:S-line/LIRR left/branches
r|Template:NIL|Template:NIR
r|Template:Clear both|Template:Clear
r|Template:2005 ラグビー・ワールドカップセブンズ日本代表|Template:ラグビーワールドカップ・セブンズ2005 男子7人制日本代表
r|Template:バレーボール全日本女子07W|Template:2007年バレーボールワールドカップ全日本女子
r|Template:SortKey|Template:Sort
r|Template:バレーボールイタリア男子代表96オ|Template:1996年オリンピックバレーボールイタリア男子代表
r|Template:Country data 北ローデシア|Template:Country data Northern Rhodesia
r|Template:Country data バーモント州|Template:Country data Vermont
r|Template:コピーペースト中止のお願い|Template:コピー&ペースト中止のお願い
r|Template:Who|Template:誰
r|Template:群様構造|Template:Group-like structures
r|Template:Country alias EQG|Template:Country alias Equatorial Guinea
r|Template:TOC right|Template:TOCright
r|Template:Country alias VUT|Template:Country alias Vanuatu
r|Template:InterWiki|Template:Wikipedia
r|Template:References|Template:出典の明記
r|Template:Country data ロンバルディア州|Template:Country data Lombardy
r|Template:弾丸/doc|Template:Infobox Firearm Cartridge/doc
r|Template:Zh-trad icon|Template:Zh-hk icon
r|Template:エッセイ|Template:私論
r|Template:Country data ヘッセン州|Template:Country data Hesse
r|Template:Id|Template:Id icon
r|Template:Renewable energy sources|Template:再生可能エネルギー
r|Template:User and|Template:User OS:Android
r|Template:Cite pmid/20926833|Template:Cite doi/10.1126.2Fscitranslmed.3001107
r|Template:Country data Tôkyô|Template:Country data Tokyo
r|Template:サッカー欧州選手権2000デンマーク代表|Template:UEFA EURO 2000デンマーク代表
r|Template:深セン地下鉄環中線|Template:深セン地下鉄5号線
r|Template:Country data アブハジア|Template:Country data Abkhazia
r|Template:Location map Uganda|Template:Location map ウガンダ
r|Template:Country data OMA|Template:Country data Oman
r|Template:Panorama simple/doc|Template:Panorama/doc
r|Template:Vb start|Template:Volleyball box start
r|Template:User WP Aircraft|Template:User WikiProject Aircraft
r|Template:2009 ラグビーワールドカップセブンズ日本代表|Template:ラグビーワールドカップ・セブンズ2009 男子7人制日本代表
r|Template:Country data リヒテンシュタイン|Template:Country data Liechtenstein
r|Template:Cite Hansard|Template:Cite hansard
r|Template:Country data Kyoto|Template:Country data Kyoto Prefecture
r|Template:アルファ・ロメオ (F1)|Template:アルファロメオ (F1)
r|Template:User deb|Template:User OS:Debian
r|Template:ChopinÉtudes|Template:ショパンの練習曲
r|Template:Location map California|Template:Location map USA California
r|Template:User Wikimedia Commons|Template:User Wikicommons
